Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,WAR,NameASCII,PlayerId,MLBAMID
"Jorge López","- - -",36.467172936684435,,,,,34.944853885886594,36.416817103221916,,37.95852894528222,,35.470848476185516,,,36.416817103221916,,,,1.550677202819569,"Jorge Lopez",14527,605347
"Tyler Matzek","- - -",48.274834482517086,,48.447216510772705,,,50.74524064497514,47.33697568858328,48.704319751623906,,,,,,47.33697568858328,,48.704319751623906,,1.5374052321910274,"Tyler Matzek",10058,554431
"Drew Pomeranz","- - -",38.35224193903493,,,,,,,,38.56971851471932,,,,,,,,,1.5358965972035423,"Drew Pomeranz",11426,519141
"Reed Garrett","- - -",41.010452654755234,,34.43763726217705,36.00159855200461,,35.28889592488607,34.04911529808714,44.683105892605255,,,,,,38.95020294189453,32.58660403796915,44.683105892605255,,1.533959165642738,"Reed Garrett",16866,657585
"Taylor Clarke","- - -",47.363874957112984,,39.87501534961519,,,44.33942232730884,49.787013290125294,49.48688129896528,,,40.848353920402104,,,49.17048232913635,54.54663270950317,49.48688129896528,,1.5180815896447288,"Taylor Clarke",17611,664199
"Seranthony Domínguez","- - -",27.880948707443512,,28.90774178504944,35.471611493371526,,26.86727676060608,30.54751224549401,33.99486964941025,,,27.20606097053079,,,30.251901138253107,31.31153976598904,33.99486964941025,,1.5170392479615997,"Seranthony Dominguez",19249,622554
"Ben Lively","- - -",37.80612864490935,,34.801542106041545,,,36.112460751916714,33.870953393603614,40.59996759789622,,,36.720106451195406,,,34.53615154397899,33.75787770314904,40.59996759789622,,1.5155976649983427,"Ben Lively",14932,594902
"Chad Green","- - -",45.23880294526493,,44.21810976664225,,,46.02716643234779,45.68890854806611,46.21119509424482,,,48.5250825881958,,,45.29058905775012,46.67879153714322,46.21119509424482,,1.5046886630792642,"Chad Green",15552,643338
"Brandon Williamson","CIN",47.35109665106222,,43.4424985738901,,,42.726896112615414,42.37380010152916,52.02302401116554,,,40.34407406468545,,,43.027644293648855,42.33484792506441,52.02302401116554,,1.5039770821029759,"Brandon Williamson",25463,682227
"Jake Bird","- - -",18.976421529596504,,21.091077557467802,,,16.44838888714828,14.371820708244078,26.759258307516575,,,25.91565553765548,,,16.870338420994234,12.776572612576958,26.759258307516575,,1.500299417485333,"Jake Bird",21267,656234
"Connelly Early","BOS",33.2547442387238,,,,,26.87321309933717,26.705199132991744,34.78831467805085,,,29.177984473818825,,,27.293278947168467,25.744668610890706,34.78831467805085,,1.4970273496163853,"Connelly Early",33666,813349
"Erik Sabrowski","CLE",46.62854314880826,,,,,,48.70069828873161,53.34344137931357,,,,,,48.70069828873161,,53.34344137931357,,1.486047749855893,"Erik Sabrowski",24978,681870
"Brett Anderson","MIL",45.59515594482422,,42.65572934780481,,,45.1903970256114,39.630198199932394,,47.945606673973195,,45.23337442576359,,,39.630198199932394,,,,1.4835673948373478,"Brett Anderson",8223,474463
"DL Hall","- - -",41.38407169995387,,39.949915895007905,,,41.66774621864275,43.5865216775374,48.24516842816327,,,41.91923051622179,,,43.6404627010907,43.12450508449388,48.24516842816327,,1.4825196250373163,"DL Hall",22207,669084
"Kyle Leahy","STL",45.90125272679626,,,,,44.46470383644104,43.88721211096531,48.203495093236995,,,41.12929265301927,,,43.94949863551013,43.792407513903335,48.203495093236995,,1.4698328887019643,"Kyle Leahy",24763,681517
"Zebby Matthews","MIN",38.529279724051655,,38.373556518554686,,,36.35891816674209,41.02074392518001,41.4346998254736,,,33.832052902436594,,,41.02074392518001,,41.4346998254736,,1.461589909483004,"Zebby Matthews",31827,805673
"Ian Gibaut","- - -",46.64086766866627,,43.93676080481154,,,,44.30949803718231,,,,40.784137525056536,,,46.3919308980306,43.3681242781687,,,1.460633547350958,"Ian Gibaut",17871,664139
"Scott Effross","- - -",-5.597367375758232,,,,,-5.575029771815411,-6.552630914072705,,,,-11.345590822710962,,,-6.679537531848137,-5.537377971869248,,,1.4571448713762731,"Scott Effross",18384,664123
"Kirby Yates","- - -",20.44010006404096,,,20.586456102419227,,,23.018558088938395,,,,34.35607147216797,,,22.886298108983922,24.208897908528645,,,1.4555830542374977,"Kirby Yates",9073,489446
"Bryan King","HOU",35.08846364234946,,,,,32.85026930146298,33.32609298293655,39.69708128536449,,,32.51274840037028,,,35.98041190041436,32.39611263228739,39.69708128536449,,1.452877850062002,"Bryan King",25890,687911
"Rafael Montero","- - -",34.9718382621399,,,33.15559518103506,,33.84806324061701,35.01310999058246,,,,29.61862432290646,,,35.01310999058246,,,,1.4526351698913806,"Rafael Montero",12760,606160
"Vince Velasquez","- - -",43.141742735870125,,44.387858072916664,,,41.82275671525435,43.47667047747742,52.68972396850586,44.14692584570352,,38.01212270017983,,,43.47667047747742,,52.68972396850586,,1.4501097375649163,"Vince Velasquez",11189,592826
"Jonathan Cannon","CHW",28.290299600434345,,25.76295942141686,,,26.93104019959768,23.702506594598212,,,,24.0153831816907,,,24.665809631347656,23.699819556838797,,,1.4491625642389334,"Jonathan Cannon",31730,686563
"Ronny Henriquez","- - -",45.506224026470065,,,,,38.31311169792624,41.88251209868021,,,,34.26943849147051,,,40.96889486627264,43.14987781571179,,,1.4474329919805455,"Ronny Henriquez",24094,678692
"Mitch White","- - -",46.528756824361864,,,,,44.118730225314984,41.48652408020296,46.91074807936963,,,39.86152729988098,,,40.319367157785514,41.806986103168114,46.91074807936963,,1.4459366861575542,"Mitch White",19225,669952
"Quinn Priester","- - -",46.12103509564772,,47.31530371166411,,,44.75057060095914,46.499891286334524,50.822737414764006,,,43.25377207788928,,,46.499891286334524,,50.822737414764006,,1.42555679236328,"Quinn Priester",25977,682990
"Mark Melancon","- - -",53.73059181800255,,55.949503393734204,51.632731556892395,,,52.978383008171534,,57.45131612519687,,,,,52.978383008171534,,,,1.425497788704189,"Mark Melancon",4264,453343
"Matt Harvey","- - -",39.69413524592688,,,,,41.4930517224298,39.01903924021633,42.32493983803457,,,40.23976826915279,,,39.01903924021633,,42.32493983803457,,1.4147712930534446,"Matt Harvey",11713,518774
"Daniel Palencia","CHC",36.205134468177185,,,39.299159574508664,,33.71967846638447,32.58624989778093,41.078063888549806,,,38.58014933268229,,,32.58624989778093,,41.078063888549806,,1.4114834922435882,"Daniel Palencia",27914,694037
"Adam Cimber","- - -",-25.419626387956654,,,,,-25.496067101838157,-25.00441033791428,,,,,,,-25.00441033791428,,,,1.4083911003705682,"Adam Cimber",15288,643256
"Ben Casparius","LAD",46.59481133862646,,45.227524763872836,,,46.042076365152994,44.58394025244839,50.63605917824639,,,48.98238945007324,,,41.27936036246164,45.01132240912105,50.63605917824639,,1.4071545802641305,"Ben Casparius",30085,676508
"Cionel Pérez","- - -",37.64956779566091,,39.28902943929037,,,36.15358388412577,38.19469382894698,37.77201956794376,,,42.6852417970315,,,38.19469382894698,,37.99551313621563,37.51103680518366,1.3967297626379431,"Cionel Perez",19614,672335
"Josh Sborz","- - -",49.364862212526845,,,,,18.493555068969727,43.38991958073208,46.73836255636059,,,,,,43.38991958073208,,46.73836255636059,,1.3963842944365317,"Josh Sborz",18323,622250
"David Festa","MIN",57.40724617490478,,,,,52.70426164106889,51.89648552266961,,,,49.91384573862062,,,51.89648552266961,,,,1.3900642645604604,"David Festa",30056,701581
"Brad Lord","WSN",20.847440011657362,,,,,17.690399714066068,17.700126302967902,20.178181648254395,,,17.318129424807392,,,17.892789139826075,13.93631979397365,,20.178181648254395,1.3846574178456523,"Brad Lord",31972,695418
"Cade Cavalli","WSN",41.03027778082573,,43.64983612060547,,,40.183597202718694,36.31795585812546,38.28200461647727,42.70155942690123,,38.250047991352695,,,37.11407025655111,36.23488305133322,38.28200461647727,,1.382796473468637,"Cade Cavalli",27473,676917
"Anthony Bass","- - -",50.766129526277865,,,47.39872049248737,,47.642344892802186,46.53578621319863,,,,,,,46.53578621319863,,,,1.379922281990388,"Anthony Bass",7982,542914
"JoJo Romero","- - -",36.966294159760345,,39.749942779541016,,,30.89434528270351,32.356239936036886,35.42610422770182,52.91735076904297,,33.79175997036759,,,32.95706649005094,27.862057312011718,,35.42610422770182,1.3780591705021448,"JoJo Romero",19574,668941
"Nick Anderson","- - -",49.20827721316798,,36.88370132446289,,,44.50870068073273,,50.74892519583663,,,42.539411278658136,,,,,50.74892519583663,,1.3774338739249812,"Nick Anderson",18337,623433
"Jesse Chavez","- - -",21.35817056543687,,18.638064703343748,,,20.440407862030003,22.291972790734242,26.38121099541657,,,21.861055779102756,,,22.291972790734242,,26.38121099541657,,1.3720658703088309,"Jesse Chavez",5448,445926
"Enyel De Los Santos","- - -",24.199100749773237,,46.92436599731445,,,,24.661994352936745,52.29570770263672,,,27.441862674674603,,,24.661994352936745,,52.29570770263672,,1.3641832122396353,"Enyel De Los Santos",18403,660853
"Brad Boxberger","- - -",33.83883074881682,,,,,,35.287230698220455,0,,,33.99228225277112,,,35.287230698220455,,0,,1.3566113305481533,"Brad Boxberger",10133,502202
"Carlos Hernández","- - -",38.45179543959356,,31.687304496765137,43.96749466977285,,37.90197616153293,42.394029218902745,16.33172035217285,47.36212076999173,,18.811233520507812,,,42.39537064539771,41.73069381713867,16.33172035217285,,1.3426027928279134,"Carlos Hernandez",22713,672578
"Zach Jackson","OAK",57.09719372750693,,55.4508056640625,,,,61.23490816496408,,,,54.45588545365767,,,61.23490816496408,,,,1.3421240577503042,"Zach Jackson",19493,667427
"Mike Burrows","- - -",44.35901427020342,,,,,36.85034910238014,41.950450260017924,44.099233960348464,,,43.29030814440147,,,41.950450260017924,,44.099233960348464,,1.3408216237887427,"Mike Burrows",24728,681347
"Sam Moll","- - -",20.036084321211483,,,,,19.396070481170945,14.080393203726501,,,,13.712785319278115,,,,14.080393203726501,,,1.3352371317028933,"Sam Moll",14874,594580
"Dillon Tate","- - -",28.101695264323375,,30.21283210435481,,,29.01254547966851,20.04301369012292,,,,25.011453487998562,,,19.40183844933143,20.058951124406452,,,1.3317068000549899,"Dillon Tate",17796,622253
"Joey Lucchesi","- - -",46.936464385124246,,50.79366625033743,46.21726989746094,,48.69467881739474,,54.98031449283726,,,55.69404458999634,,,,,54.98031449283726,,1.3258508679717662,"Joey Lucchesi",19320,664192
"Luis Cessa","- - -",44.82454586491254,,47.35366439819336,,,43.50873183439633,45.320699957178576,44.68864059448242,,,44.04069604157918,,,45.320699957178576,,44.68864059448242,,1.3212074711969748,"Luis Cessa",13345,570666
"Ian Seymour","TBR",47.52727143919313,,43.80825848897298,,,42.80380255226197,40.72358999496851,56.41668141682943,,,45.03007202330523,,,37.364192962646484,41.13445161229415,56.41668141682943,,1.3205143632800278,"Ian Seymour",27932,693855
"Eli Morgan","- - -",46.55814202277215,,48.181448800223215,,,,46.73978565535386,44.86272596805654,,,44.393066114215756,,,46.73978565535386,,44.86272596805654,,1.3062920614909148,"Eli Morgan",20203,669212
"Derek Law","- - -",50.871603413414284,,48.60210976486571,,,48.81594597508541,53.2410670356799,62.724725963833095,,,43.606733503132844,,,53.2410670356799,,62.724725963833095,,1.3054076278794178,"Derek Law",13133,571882
"Richard Rodríguez","- - -",33.281858008348095,,,,,17.473421096801758,33.3334355294455,,,,,,,33.3334355294455,,,,1.3052119208165736,"Richard Rodriguez",13549,593144
"Joely Rodríguez","- - -",27.643958944203902,,,,,28.747436886396326,30.01285457611084,,,,29.1465588520028,,,29.838670466205862,30.48833011936497,,,1.2978760817993893,"Joely Rodriguez",11487,570257
"Justin Martinez","ARI",38.186736253141625,,,45.088380033988265,,38.67753861546517,42.75328272892879,,,,,,,42.75328272892879,,,,1.2918154100894086,"Justin Martinez",24453,679885
"Logan Henderson","MIL",33.246676081864436,,32.53612442016602,,,,32.94976947925709,,,,31.634151974239863,,,32.94976947925709,,,,1.2862087527445394,"Logan Henderson",31475,701656
"Slade Cecconi","- - -",38.34070727642805,,37.04267152651089,34.27450092022236,,34.404016401842874,38.25269469524401,47.44177105454014,,,33.99137607910348,,,38.48589290014588,35.77342936867162,47.44177105454014,,1.2849021259451259,"Slade Cecconi",27500,677944
"Ryne Stanek","- - -",45.51110183238544,,,48.26476480611659,,36.83474373817444,45.42875165193529,46.02127456665039,,,48.86756134033203,,,45.42047197310651,45.51616408274724,46.02127456665039,,1.2840152011966968,"Ryne Stanek",15947,592773
"Max Meyer","MIA",42.542674356101486,,,,,38.7512295889476,41.635419734721744,,,,39.808592270160545,,,43.04116914149269,37.052229866148934,,,1.2830920075309689,"Max Meyer",27474,676974
"Joey Wentz","- - -",47.21338856842339,,41.29030246097719,,,,45.154723478701904,47.827923960440756,,,44.541813375583324,,,45.154723478701904,,47.827923960440756,,1.2813315185330767,"Joey Wentz",19962,666214
"Calvin Faucher","- - -",40.44591571528737,,47.41736776672537,,,47.53841133442924,47.10705400227073,51.12339311782236,,,46.47148895263672,,,47.1019655863444,47.107076957530545,51.12339311782236,,1.267473385427747,"Calvin Faucher",20116,676534
"Drew Steckenrider","SEA",50.4102463351979,,,,,,53.036061180962456,51.34367995995741,,,50.85736023486974,,,53.036061180962456,,51.34367995995741,,1.2611809257550963,"Drew Steckenrider",18806,608716
"Dietrich Enns","- - -",45.77264279495051,,47.27240931378664,,,46.584323989020454,50.94154269878681,57.14433670043945,,,49.911798031660766,,,,50.94154269878681,57.14433670043945,,1.2526232771732537,"Dietrich Enns",13932,608650
"Justin Lawrence","- - -",2.3148398208312497,,,,,-2.9398454671788636,1.4889621153051553,,,,22.58133888244629,,,12.526779174804688,1.4569498848541707,,,1.2510390559644786,"Justin Lawrence",17639,664875
"Osvaldo Bido","- - -",34.03094505967561,,35.52519373428951,,,34.26682470959554,36.269611869108395,,,,34.8073724126023,,,36.34721432299079,34.98486025371249,,,1.2419778720687171,"Osvaldo Bido",23150,674370
"Robert Stephenson","- - -",42.50846228900895,,45.86036014984541,46.62833796320735,,,46.13570203469601,45.230011353518236,,,23.600421905517578,,,46.13570203469601,,45.230011353518236,,1.237140430735732,"Robert Stephenson",13594,596112
"Colin Holderman","- - -",31.661483679244768,,30.500828179522586,24.124914169311523,,30.989468972425204,28.82277617678252,34.3475859792609,,,28.70915298461914,,,34.45973030726115,27.704086259549612,34.3475859792609,,1.2339399384242622,"Colin Holderman",22361,670059
"J.P. France","HOU",42.06825201373108,,40.782059954781815,,,43.23985112508138,38.160701442409206,46.16782313110073,,,44.14601564613772,,,,38.160701442409206,46.16782313110073,,1.2333919768072015,"J.P. France",21212,641585
"José Cisnero","- - -",26.08255711166947,,29.860405739196047,,,23.7787597383021,29.245395615059298,,,,24.353423676924272,,,29.245395615059298,,,,1.2246792420388837,"Jose Cisnero",6399,542585
"Tony Santillan","CIN",27.829352650591122,,,,,25.982406616210938,30.378016488839194,25.124423169959794,,,33.70991481434215,,,30.378016488839194,,,25.124423169959794,1.217553625893696,"Tony Santillan",19926,663574
"Huascar Ynoa","ATL",54.96226477833976,,,,,51.654541464412915,42.77910673317789,,,,43.30355291808678,,,42.77910673317789,,,,1.204725803784626,"Huascar Ynoa",20468,660623
"Michael Grove","LAD",50.49361205063229,,50.62385662323838,,,52.36671216560133,52.989530037460014,,52.54648229211645,,47.11550045013428,,,52.989530037460014,,,,1.1954594485635763,"Michael Grove",23221,675627
"Tommy Nance","- - -",45.53175934922272,,,,,44.78203692125238,37.94135025159448,50.19189205658741,,,,,,37.94135025159448,,50.19189205658741,,1.1933533330285289,"Tommy Nance",19178,667297
"Yariel Rodríguez","TOR",38.07927942755892,,,43.591690568558434,,33.54938055729044,36.4907513210952,48.93828898630324,,,,,,36.4907513210952,,48.93828898630324,,1.185915044198897,"Yariel Rodriguez",33838,684320
"Trevor Richards","- - -",54.377574895004486,,,22.66826629638672,,43.15289497375488,49.59208239041842,50.99475628772831,57.479295094807945,,49.5052877742322,,,50.367819468180336,40.28323745727539,50.99475628772831,,1.182777129148291,"Trevor Richards",19309,670950
"Julian Merryweather","- - -",47.9709893335962,,,,,50.99906539916992,54.32164504729121,38.454828631493356,,,49.20649272053181,,,54.302710825013946,54.88169529563502,38.454828631493356,,1.1785395715369549,"Julian Merryweather",16703,657240
"Adrian Sampson","CHC",35.66085282167983,,34.94117156020156,,,35.19215674044108,32.21363801309141,,,,36.47190792115618,,,32.21363801309141,,,,1.1697268430136978,"Adrian Sampson",13339,592716
"Justus Sheffield","SEA",38.435272216796875,,,,,39.72166264829907,41.34254629295992,,,,37.83831162471695,,,41.34254629295992,,,,1.1669719146798476,"Justus Sheffield",17285,656954
"Josh Winckowski","BOS",53.65652166800815,,54.916591197195935,,,45.88345613677302,56.794007580979425,56.50667190551758,,,41.93502546706289,,,56.794007580979425,,56.50667190551758,,1.1609484534302026,"Josh Winckowski",22387,670174
"Brenan Hanifee","DET",32.4377916653951,,33.721300397600444,,,31.733085724389316,32.30264217331565,,,,29.79139168242104,,,32.30264217331565,,,,1.1582302946387684,"Brenan Hanifee",22304,669724
"Jacob Webb","- - -",33.40726781852465,,,,,,31.19760888028307,38.223630332946776,,,34.38752556434949,,,0,32.29611623522261,38.223630332946776,,1.1536281481278983,"Jacob Webb",19274,657097
